Date,Open,High,Low,Close,Adj Close,Volume
1996-05-01,10.095000267028809,10.050000190734863,10.0,10.024999618530273,2.778163433074951,20000
1996-05-02,10.024999618530273,10.024999618530273,9.998749732971191,10.0,2.7712368965148926,14000
1996-05-03,10.0,10.0,9.887499809265137,9.90625,2.745255947113037,12000
1996-05-06,9.90625,10.0,9.876250267028809,9.90250015258789,2.7442169189453125,22000
1996-05-07,9.90250015258789,10.0,9.774999618530273,9.851249694824219,2.730013847351074,32000
1996-05-08,9.851249694824219,9.8125,9.8125,9.8125,2.719275712966919,2000
1996-05-09,9.8125,9.949999809265137,9.875,9.949999809265137,2.7573797702789307,6000
1996-05-10,9.649999618530273,9.875,9.649999618530273,9.84749984741211,2.7289745807647705,24000
1996-05-13,9.925000190734863,9.962499618530273,9.925000190734863,9.949999809265137,2.7573797702789307,24000
1996-05-14,9.949999809265137,9.975000381469727,9.938750267028809,9.963749885559082,2.76119065284729,22000
1996-05-15,9.963749885559082,9.963749885559082,9.963749885559082,9.963749885559082,2.76119065284729,0
1996-05-16,10.125,10.125,9.962499618530273,9.962499618530273,2.760845184326172,12000
1996-05-17,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,2.7573797702789307,4000
1996-05-20,9.949999809265137,9.693750381469727,9.625,9.625,2.6673147678375244,6000
1996-05-21,9.5625,9.574999809265137,9.5,9.5,2.6326746940612793,22000
1996-05-22,9.5,9.5,9.5,9.5,2.6326746940612793,0
1996-05-23,9.625,9.625,9.625,9.625,2.6673147678375244,4000
1996-05-24,9.625,9.625,9.625,9.625,2.6673147678375244,0
1996-05-27,9.5,9.625,9.5,9.606249809265137,2.6621193885803223,18000
1996-05-28,9.606249809265137,9.5,9.25,9.5,2.6326746940612793,14000
1996-05-29,9.5,9.5,9.5,9.5,2.6326746940612793,0
1996-05-30,9.5,9.5,9.5,9.5,2.6326746940612793,0
1996-05-31,9.5,9.5,9.5,9.5,2.6326746940612793,16000
1996-06-03,9.5,9.5,9.5,9.5,2.6326746940612793,0
1996-06-04,9.5,9.5,9.5,9.5,2.6326746940612793,2000
1996-06-05,9.337499618530273,9.487500190734863,9.337499618530273,9.34000015258789,2.588334798812866,10000
1996-06-06,9.524999618530273,9.550000190734863,9.524999618530273,9.550000190734863,2.646531581878662,6000
1996-06-07,9.475000381469727,9.475000381469727,9.475000381469727,9.475000381469727,2.625746488571167,4000
1996-06-10,9.2524995803833,9.2524995803833,9.2524995803833,9.2524995803833,2.5640857219696045,2000
1996-06-11,9.225000381469727,9.225000381469727,9.225000381469727,9.225000381469727,2.5564653873443604,4000
1996-06-12,9.0,9.0,9.0,9.0,2.494112968444824,2000
1996-06-13,9.875,9.875,8.125,8.125,2.2516300678253174,142000
1996-06-14,8.375,8.699999809265137,8.375,8.574999809265137,2.3763349056243896,96000
1996-06-17,8.5,8.800000190734863,8.375,8.741250038146973,2.4224066734313965,78000
1996-06-18,8.75,8.97249984741211,8.625,8.891249656677246,2.463974952697754,72000
1996-06-19,8.875,9.350000381469727,8.75,9.21500015258789,2.553694009780884,58000
1996-06-20,9.350000381469727,9.62125015258789,9.0,9.236249923706055,2.559583902359009,134000
1996-06-21,9.625,9.949999809265137,9.625,9.84000015258789,2.726896286010742,48000
1996-06-24,9.923749923706055,10.225000381469727,9.425000190734863,10.170000076293945,2.818347454071045,114000
1996-06-25,10.475000381469727,10.475000381469727,10.126250267028809,10.385000228881836,2.8779280185699463,148000
1996-06-26,9.524999618530273,10.125,9.524999618530273,9.936249732971191,2.753570318222046,20000
1996-06-27,9.631250381469727,9.9975004196167,9.631250381469727,9.901249885559082,2.7438700199127197,42000
1996-06-28,10.0,10.047499656677246,9.923749923706055,10.047499656677246,2.784400224685669,14000
1996-07-01,10.024999618530273,10.125,9.949999809265137,10.016249656677246,2.7757396697998047,62000
1996-07-02,10.100000381469727,10.175000190734863,9.949999809265137,10.0625,2.788557529449463,108000
1996-07-03,9.8774995803833,9.8774995803833,9.8774995803833,9.8774995803833,2.7372889518737793,2000
1996-07-04,9.75,10.0,9.75,9.925000190734863,2.7504520416259766,20000
1996-07-05,9.925000190734863,10.375,9.925000190734863,10.354999542236328,2.869614362716675,82000
1996-07-08,10.199999809265137,10.5,10.199999809265137,10.414999961853027,2.8862431049346924,50000
1996-07-09,10.375,10.524999618530273,10.149999618530273,10.25,2.84051775932312,56000
1996-07-10,9.524999618530273,9.875,9.493749618530273,9.875,2.7365963459014893,32000
1996-07-11,9.876250267028809,9.876250267028809,9.876250267028809,9.876250267028809,2.736942768096924,4000
1996-07-12,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,2.7158117294311523,4000
1996-07-15,9.824999809265137,9.925000190734863,9.824999809265137,9.837499618530273,2.7262043952941895,18000
1996-07-16,9.756250381469727,10.0,9.756250381469727,10.0,2.7712368965148926,14000
1996-07-17,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,2.7573797702789307,2000
1996-07-18,9.875,9.875,9.850000381469727,9.875,2.7365963459014893,14000
1996-07-19,9.800000190734863,10.175000190734863,9.800000190734863,10.068750381469727,2.7902891635894775,46000
1996-07-22,10.024999618530273,10.175000190734863,10.024999618530273,10.09749984741211,2.7982559204101562,16000
1996-07-23,10.175000190734863,10.1875,10.0,10.048749923706055,2.7847468852996826,58000
1996-07-24,10.0,10.0,9.550000190734863,9.550000190734863,2.646531581878662,6000
1996-07-25,9.625,9.75,9.551250457763672,9.568750381469727,2.6517274379730225,22000
1996-07-26,9.375,9.375,8.75,8.800000190734863,2.438687562942505,18000
1996-07-29,8.699999809265137,8.699999809265137,8.0,8.042499542236328,2.228766918182373,30000
1996-07-30,8.0625,8.0625,7.75,7.78249979019165,2.15671443939209,34000
1996-07-31,7.925000190734863,8.5,7.925000190734863,8.5,2.3555514812469482,20000
1996-08-01,8.475000381469727,8.800000190734863,8.475000381469727,8.524999618530273,2.3624789714813232,32000
1996-08-02,8.425000190734863,8.5600004196167,8.291250228881836,8.291250228881836,2.297701120376587,58000
1996-08-05,8.300000190734863,8.399999618530273,8.25,8.25,2.286269426345825,58000
1996-08-06,8.125,8.1875,7.875,8.055000305175781,2.232231378555298,38000
1996-08-07,8.0,8.0,7.762499809265137,7.815000057220459,2.1657216548919678,56000
1996-08-08,7.849999904632568,7.849999904632568,7.5,7.598750114440918,2.105792999267578,52000
1996-08-09,7.275000095367432,7.573750019073486,7.275000095367432,7.522500038146973,2.084663152694702,38000
1996-08-12,7.875,8.3125,7.671249866485596,8.303750038146973,2.3011653423309326,148000
1996-08-13,8.625,8.875,8.5,8.59375,2.3815314769744873,92000
1996-08-14,8.125,8.619999885559082,8.125,8.40625,2.329571008682251,24000
1996-08-15,8.40625,8.40625,8.40625,8.40625,2.329571008682251,0
1996-08-16,8.375,8.375,8.350000381469727,8.350000381469727,2.3139829635620117,12000
1996-08-19,8.25,8.25,8.181249618530273,8.223750114440918,2.2789957523345947,18000
1996-08-20,8.101249694824219,8.25,7.818749904632568,8.103750228881836,2.2457406520843506,44000
1996-08-21,8.013750076293945,8.013750076293945,8.013750076293945,8.013750076293945,2.2207999229431152,2000
1996-08-22,8.001250267028809,8.048749923706055,7.962500095367432,7.96999979019165,2.2086758613586426,20000
1996-08-23,7.862500190734863,7.961249828338623,7.852499961853027,7.961249828338623,2.2062511444091797,10000
1996-08-26,7.87375020980835,8.198749542236328,7.87375020980835,8.198749542236328,2.272067070007324,134000
1996-08-27,8.0,8.699999809265137,7.875,8.40250015258789,2.3285317420959473,322000
1996-08-28,8.625,8.625,8.501250267028809,8.574999809265137,2.3763349056243896,32000
1996-08-29,8.5,8.5,8.375,8.412500381469727,2.331303119659424,26000
1996-08-30,8.5,8.5,8.3125,8.5,2.3555514812469482,16000
1996-09-02,8.649999618530273,8.887499809265137,8.550000190734863,8.792499542236328,2.4366097450256348,126000
1996-09-03,8.868749618530273,9.0,8.760000228881836,8.800000190734863,2.438687562942505,66000
1996-09-04,8.649999618530273,8.949999809265137,8.556249618530273,8.75,2.4248321056365967,54000
1996-09-05,8.875,8.899999618530273,8.824999809265137,8.899999618530273,2.466400623321533,22000
1996-09-06,8.973750114440918,8.975000381469727,8.75,8.75,2.4248321056365967,22000
1996-09-09,8.75,9.21875,8.637499809265137,9.21875,2.5547335147857666,58000
1996-09-10,8.751250267028809,9.25,8.751250267028809,8.837499618530273,2.449079751968384,42000
1996-09-11,8.801250457763672,8.801250457763672,8.225000381469727,8.236249923706055,2.282459259033203,100000
1996-09-12,8.348750114440918,8.348750114440918,7.675000190734863,7.724999904632568,2.140779972076416,94000
1996-09-13,7.5,7.599999904632568,7.184999942779541,7.184999942779541,1.9911333322525024,206000
1996-09-16,7.078750133514404,7.078750133514404,7.078750133514404,7.078750133514404,1.9616893529891968,6000
1996-09-17,7.077499866485596,7.077499866485596,7.077499866485596,7.077499866485596,1.9613429307937622,4000
1996-09-18,6.585000038146973,6.585000038146973,6.582499980926514,6.582499980926514,1.8241666555404663,32000
1996-09-19,6.122499942779541,6.122499942779541,6.122499942779541,6.122499942779541,1.6966897249221802,14000
1996-09-20,5.695000171661377,5.800000190734863,5.695000171661377,5.695000171661377,1.5782194137573242,132000
1996-09-23,5.695000171661377,5.699999809265137,5.675000190734863,5.699999809265137,1.5796046257019043,46000
1996-09-24,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,1.5796046257019043,0
1996-09-25,5.525000095367432,5.525000095367432,5.425000190734863,5.433750152587891,1.505820870399475,52000
1996-09-26,5.349999904632568,5.37624979019165,5.125,5.125,1.42025887966156,40000
1996-09-27,4.974999904632568,4.974999904632568,4.771249771118164,4.771249771118164,1.3222259283065796,68000
1996-09-30,4.638750076293945,5.022500038146973,4.638750076293945,4.804999828338623,1.3315789699554443,156000
1996-10-01,4.75,4.800000190734863,4.474999904632568,4.681250095367432,1.2972851991653442,318000
1996-10-02,4.681250095367432,4.681250095367432,4.681250095367432,4.681250095367432,1.2972851991653442,0
1996-10-03,4.401249885559082,4.5,4.361249923706055,4.457499980926514,1.2352789640426636,272000
1996-10-04,4.349999904632568,4.375,4.199999809265137,4.228750228881836,1.171886682510376,290000
1996-10-07,4.050000190734863,4.074999809265137,3.9749999046325684,4.025000095367432,1.1154223680496216,128000
1996-10-08,4.025000095367432,4.175000190734863,3.7750000953674316,4.053750038146973,1.1233901977539062,214000
1996-10-09,3.793750047683716,4.087500095367432,3.7750000953674316,4.039999961853027,1.119579553604126,230000
1996-10-10,4.192500114440918,4.323750019073486,4.192500114440918,4.323750019073486,1.1982131004333496,128000
1996-10-11,4.474999904632568,4.627500057220459,4.474999904632568,4.627500057220459,1.2823896408081055,68000
1996-10-14,4.75,4.856249809265137,4.599999904632568,4.851250171661377,1.3443962335586548,296000
1996-10-15,4.860000133514404,4.860000133514404,4.860000133514404,4.860000133514404,1.3468204736709595,24000
1996-10-16,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,1.4410427808761597,2000
1996-10-17,5.56374979019165,5.565000057220459,5.237500190734863,5.554999828338623,1.5394216775894165,1022000
1996-10-18,5.587500095367432,5.826250076293945,5.574999809265137,5.826250076293945,1.6145917177200317,504000
1996-10-21,5.826250076293945,5.826250076293945,5.826250076293945,5.826250076293945,1.6145917177200317,0
1996-10-22,5.827499866485596,5.827499866485596,5.827499866485596,5.827499866485596,1.6149380207061768,122000
1996-10-23,6.224999904632568,6.235000133514404,6.125,6.235000133514404,1.7278661727905273,32000
1996-10-24,6.672500133514404,6.672500133514404,5.824999809265137,5.856249809265137,1.6229054927825928,684000
1996-10-25,5.831250190734863,5.948750019073486,5.526249885559082,5.853750228881836,1.6222124099731445,882000
1996-10-28,5.801249980926514,5.900000095367432,5.801249980926514,5.875,1.6281012296676636,52000
1996-10-29,5.75124979019165,5.949999809265137,5.737500190734863,5.817500114440918,1.6121667623519897,302000
1996-10-30,5.817500114440918,5.817500114440918,5.817500114440918,5.817500114440918,1.6121667623519897,0
1996-10-31,5.599999904632568,5.599999904632568,5.5,5.582499980926514,1.5470426082611084,42000
1996-11-01,5.599999904632568,5.800000190734863,5.582499980926514,5.775000095367432,1.6003888845443726,262000
1996-11-04,5.553750038146973,5.75,5.553750038146973,5.697500228881836,1.5789120197296143,184000
1996-11-05,5.699999809265137,5.824999809265137,5.574999809265137,5.661250114440918,1.5688661336898804,194000
1996-11-06,5.724999904632568,5.724999904632568,5.556250095367432,5.642499923706055,1.5636699199676514,150000
1996-11-07,5.627500057220459,5.627500057220459,5.402500152587891,5.525000095367432,1.5311081409454346,74000
1996-11-08,5.550000190734863,5.619999885559082,5.425000190734863,5.431250095367432,1.5051277875900269,148000
1996-11-11,5.453750133514404,5.574999809265137,5.453750133514404,5.550000190734863,1.5380367040634155,100000
1996-11-13,5.597499847412109,5.597499847412109,5.492499828338623,5.5,1.5241799354553223,110000
1996-11-14,5.5,5.5,5.414999961853027,5.414999961853027,1.500624418258667,104000
1996-11-15,5.425000190734863,5.525000095367432,5.425000190734863,5.522500038146973,1.530415415763855,146000
1996-11-18,5.525000095367432,5.622499942779541,5.5,5.601250171661377,1.5522388219833374,206000
1996-11-19,5.5625,5.617499828338623,5.5625,5.603750228881836,1.552931785583496,80000
1996-11-20,5.53125,5.53125,5.462500095367432,5.525000095367432,1.5311081409454346,148000
1996-11-21,5.518750190734863,5.552499771118164,5.5,5.552499771118164,1.5387285947799683,36000
1996-11-22,5.514999866485596,5.547500133514404,5.514999866485596,5.547500133514404,1.5373436212539673,44000
1996-11-25,5.481249809265137,5.481249809265137,5.275000095367432,5.416250228881836,1.5009713172912598,432000
1996-11-26,5.375,5.443749904632568,5.074999809265137,5.40625,1.498199462890625,86000
1996-11-27,5.112500190734863,5.400000095367432,5.112500190734863,5.362500190734863,1.486075758934021,122000
1996-11-28,5.0,5.400000095367432,5.0,5.375,1.489539384841919,132000
1996-11-29,5.362500190734863,5.449999809265137,5.362500190734863,5.449999809265137,1.510323405265808,64000
1996-12-02,5.5,5.525000095367432,5.425000190734863,5.50124979019165,1.5245264768600464,150000
1996-12-03,5.5,5.581250190734863,5.451250076293945,5.543749809265137,1.536304235458374,366000
1996-12-04,5.5,5.622499942779541,5.5,5.579999923706055,1.5463497638702393,74000
1996-12-05,5.691249847412109,5.75,5.65749979019165,5.724999904632568,1.586532473564148,76000
1996-12-06,6.099999904632568,6.099999904632568,5.599999904632568,5.650000095367432,1.5657485723495483,208000
1996-12-09,5.546249866485596,5.775000095367432,5.525000095367432,5.775000095367432,1.6003888845443726,76000
1996-12-10,5.900000095367432,6.173749923706055,5.783750057220459,6.087500095367432,1.6869901418685913,562000
1996-12-11,5.775000095367432,6.0,5.75,5.900000095367432,1.6350297927856445,78000
1996-12-12,5.900000095367432,5.912499904632568,5.849999904632568,5.871250152587891,1.6270625591278076,28000
1996-12-13,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,1.6073172092437744,8000
1996-12-16,5.824999809265137,5.971250057220459,5.824999809265137,5.971250057220459,1.6547746658325195,18000
1996-12-17,5.99875020980835,6.349999904632568,5.99875020980835,6.335000038146973,1.7555781602859497,156000
1996-12-18,6.0,6.300000190734863,6.0,6.297500133514404,1.74518620967865,30000
1996-12-19,6.275000095367432,6.43625020980835,6.224999904632568,6.244999885559082,1.7306370735168457,34000
1996-12-20,6.309999942779541,6.375,6.300000190734863,6.300000190734863,1.7458791732788086,18000
1996-12-23,6.375,6.400000095367432,6.375,6.391250133514404,1.771166443824768,18000
1996-12-24,6.300000190734863,6.300000190734863,6.131249904632568,6.172500133514404,1.7105456590652466,28000
1996-12-25,6.172500133514404,6.172500133514404,6.172500133514404,6.172500133514404,1.7105456590652466,0
1996-12-26,5.90625,6.25,5.90625,6.25,1.732022762298584,24000
1996-12-27,6.25,6.25,6.25,6.25,1.732022762298584,0
1996-12-30,6.25,6.25,6.25,6.25,1.732022762298584,0
1996-12-31,6.262499809265137,6.262499809265137,5.852499961853027,5.900000095367432,1.6350297927856445,44000
1997-01-01,5.931250095367432,6.25,5.925000190734863,6.25,1.732022762298584,36000
1997-01-02,6.300000190734863,6.449999809265137,6.224999904632568,6.449999809265137,1.787447452545166,3508000
1997-01-03,6.449999809265137,6.87375020980835,6.449999809265137,6.802499771118164,1.8851338624954224,164000
1997-01-06,6.75,6.875,6.75,6.775000095367432,1.8775125741958618,28000
1997-01-07,6.775000095367432,7.072500228881836,6.675000190734863,6.908750057220459,1.9145774841308594,220000
1997-01-08,6.525000095367432,7.375,6.525000095367432,7.275000095367432,2.0160744190216064,86000
1997-01-09,7.349999904632568,7.550000190734863,7.349999904632568,7.353750228881836,2.037898540496826,130000
1997-01-10,7.50124979019165,7.525000095367432,7.387499809265137,7.43625020980835,2.060760736465454,40000
1997-01-13,7.076250076293945,7.323750019073486,7.076250076293945,7.171249866485596,1.9873225688934326,28000
1997-01-14,7.050000190734863,7.324999809265137,6.75,6.868750095367432,1.9034923315048218,60000
1997-01-15,7.025000095367432,7.025000095367432,6.974999904632568,7.025000095367432,1.9467933177947998,58000
1997-01-16,7.0,7.0,6.627500057220459,6.642499923706055,1.840794324874878,48000
1997-01-17,6.375,6.375,6.375,6.375,1.7666634321212769,6000
1997-01-20,6.401249885559082,6.449999809265137,6.400000095367432,6.400000095367432,1.7735915184020996,24000
1997-01-21,6.287499904632568,6.800000190734863,6.125,6.239999771118164,1.7292512655258179,658000
1997-01-22,6.25,6.25,6.25,6.25,1.732022762298584,4000
1997-01-23,6.25,6.25,6.25,6.25,1.732022762298584,0
1997-01-24,6.03249979019165,6.03249979019165,6.03249979019165,6.03249979019165,1.6717485189437866,4000
1997-01-27,6.224999904632568,6.25,6.224999904632568,6.243750095367432,1.7302902936935425,6000
1997-01-28,6.00124979019165,6.087500095367432,6.0,6.0,1.6627413034439087,16000
1997-01-29,6.21875,6.21875,6.0,6.0,1.6627413034439087,14000
1997-01-30,5.875,5.875,5.875,5.875,1.6281012296676636,2000
1997-01-31,5.875,5.875,5.875,5.875,1.6281012296676636,2000
1997-02-03,5.625,5.625,5.5,5.5,1.5241799354553223,6000
1997-02-04,5.449999809265137,5.449999809265137,5.301249980926514,5.318749904632568,1.473951816558838,40000
1997-02-05,5.125,5.224999904632568,5.125,5.224999904632568,1.4479711055755615,8000
1997-02-06,5.224999904632568,5.375,5.125,5.375,1.489539384841919,12000
1997-02-07,5.375,5.375,5.288750171661377,5.288750171661377,1.4656375646591187,6000
1997-02-10,5.49875020980835,5.625,5.449999809265137,5.625,1.5588206052780151,24000
1997-02-11,5.75,5.972499847412109,5.639999866485596,5.832499980926514,1.6163231134414673,84000
1997-02-12,6.050000190734863,6.099999904632568,6.0,6.09375,1.6887222528457642,24000
1997-02-13,6.125,6.275000095367432,6.125,6.275000095367432,1.7389509677886963,16000
1997-02-14,6.474999904632568,6.5,6.375,6.375,1.7666634321212769,16000
1997-02-17,6.5,6.773749828338623,6.5,6.773749828338623,1.877166509628296,60000
1997-02-18,6.738749980926514,6.738749980926514,6.5,6.5625,1.8186241388320923,414000
1997-02-19,6.5,6.574999809265137,6.5,6.550000190734863,1.8151599168777466,16000
1997-02-20,6.625,6.974999904632568,6.574999809265137,6.835000038146973,1.8941398859024048,54000
1997-02-21,6.800000190734863,6.800000190734863,6.612500190734863,6.71750020980835,1.8615788221359253,80000
1997-02-24,6.550000190734863,6.75,6.43874979019165,6.75,1.8705841302871704,40000
1997-02-25,6.875,6.875,6.5,6.671249866485596,1.8487615585327148,126000
1997-02-26,6.550000190734863,6.550000190734863,6.400000095367432,6.400000095367432,1.7735915184020996,10000
1997-02-27,6.550000190734863,6.625,6.50124979019165,6.525000095367432,1.8082324266433716,28000
1997-02-28,6.525000095367432,6.525000095367432,6.525000095367432,6.525000095367432,1.8082324266433716,0
1997-03-03,6.75,6.75,6.5,6.5,1.801303505897522,12000
1997-03-04,6.275000095367432,6.611249923706055,6.275000095367432,6.460000038146973,1.7902181148529053,40000
1997-03-05,6.837500095367432,6.849999904632568,6.625,6.625,1.8359441757202148,68000
1997-03-06,6.449999809265137,6.449999809265137,6.449999809265137,6.449999809265137,1.787447452545166,4000
1997-03-10,6.175000190734863,6.175000190734863,6.0,6.0,1.6627413034439087,16000
1997-03-11,6.0,6.0,5.582499980926514,5.601250171661377,1.5522388219833374,54000
