Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,0.7949209809303284,0.7966790199279785,0.7910150289535522,0.7966790199279785,0.5178301334381104,204800
1996-01-02,0.7949209809303284,0.7988280057907104,0.7934569716453552,0.7934569716453552,0.5157359838485718,204800
1996-01-03,0.7988280057907104,0.7988280057907104,0.7988280057907104,0.7988280057907104,0.5192272663116455,102400
1996-01-04,0.7910150289535522,0.7949209809303284,0.7910150289535522,0.7935540080070496,0.5157991647720337,307200
1996-01-05,0.7841789722442627,0.7841789722442627,0.7841789722442627,0.7841789722442627,0.5097054839134216,51200
1996-01-08,0.7841789722442627,0.7910150289535522,0.7851560115814209,0.7890620231628418,0.5128793716430664,358400
1996-01-09,0.7890620231628418,0.78125,0.7714840173721313,0.7802730202674866,0.5071665644645691,870400
1996-01-10,0.7802730202674866,0.7753900289535522,0.7714840173721313,0.7734370231628418,0.5027233958244324,358400
1996-01-11,0.7792959809303284,0.7910150289535522,0.7734370231628418,0.7910150289535522,0.5141487717628479,819200
1996-01-12,0.7871090173721313,0.7871090173721313,0.78125,0.7866209745407104,0.5112926959991455,358400
1996-01-15,0.7763670086860657,0.7851560115814209,0.7763670086860657,0.7778319716453552,0.5055800080299377,307200
1996-01-16,0.7778319716453552,0.78125,0.7128900289535522,0.78125,0.5078019499778748,358400
1996-01-17,0.78125,0.7832030057907104,0.7714840173721313,0.7738280296325684,0.5029774904251099,768000
1996-01-18,0.7738280296325684,0.7763670086860657,0.7695310115814209,0.7763670086860657,0.5046279430389404,204800
1996-01-19,0.7714840173721313,0.7714840173721313,0.7680659890174866,0.7685539722442627,0.49954935908317566,512000
1996-01-22,0.7714840173721313,0.7763670086860657,0.7714840173721313,0.7763670086860657,0.5046279430389404,204800
1996-01-23,0.7675780057907104,0.78125,0.7675780057907104,0.7739250063896179,0.5030404329299927,665600
1996-01-24,0.7739250063896179,0.7705069780349731,0.7529289722442627,0.7705069780349731,0.5008187890052795,409600
1996-01-25,0.7709959745407104,0.7709959745407104,0.7675780057907104,0.7675780057907104,0.49891504645347595,102400
1996-01-26,0.7675780057907104,0.7675780057907104,0.7675780057907104,0.7675780057907104,0.49891504645347595,0
1996-01-29,0.765625,0.765625,0.7631829977035522,0.7631829977035522,0.4960583746433258,102400
1996-01-30,0.7631829977035522,0.7753900289535522,0.7714840173721313,0.7724599838256836,0.5020883083343506,1433600
1996-01-31,0.7724599838256836,0.78125,0.7675780057907104,0.78125,0.5078019499778748,460800
1996-02-01,0.78125,0.8105459809303284,0.78125,0.8105459809303284,0.5268436670303345,819200
1996-02-02,0.8105459809303284,0.8398429751396179,0.8105459809303284,0.8397459983825684,0.5458232760429382,2355200
1996-02-05,0.8397459983825684,0.8417959809303284,0.8204100131988525,0.8398429751396179,0.5458863377571106,819200
